seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed43,play_triangle,0.05,22,22,61,118,0,0.2651,1.0,0.419,103,39,0.3786
seed43,play_triangle,0.1,22,22,34,145,0,0.3929,1.0,0.5641,103,20,0.1942
seed43,play_triangle,0.15,22,21,29,150,1,0.42,0.9545,0.5833,103,16,0.1553
seed43,play_triangle,0.2,22,21,22,157,1,0.4884,0.9545,0.6462,103,14,0.1359
seed43,play_triangle,0.25,22,21,14,165,1,0.6,0.9545,0.7368,103,9,0.0874
seed43,play_triangle,0.3,22,20,14,165,2,0.5882,0.9091,0.7143,103,9,0.0874
seed43,play_triangle,0.35,22,20,13,166,2,0.6061,0.9091,0.7273,103,9,0.0874
seed43,play_triangle,0.4,22,20,9,170,2,0.6897,0.9091,0.7843,103,6,0.0583
seed43,play_triangle,0.45,22,20,8,171,2,0.7143,0.9091,0.8,103,6,0.0583
seed43,play_triangle,0.5,22,20,8,171,2,0.7143,0.9091,0.8,103,6,0.0583
seed43,play_triangle,0.55,22,20,3,176,2,0.8696,0.9091,0.8889,103,1,0.0097
seed43,play_triangle,0.6,22,20,3,176,2,0.8696,0.9091,0.8889,103,1,0.0097
seed43,play_triangle,0.65,22,20,3,176,2,0.8696,0.9091,0.8889,103,1,0.0097
seed43,play_triangle,0.7,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed43,play_triangle,0.75,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed43,play_triangle,0.8,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed43,play_triangle,0.85,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed43,play_triangle,0.9,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed43,play_triangle,0.95,22,16,0,179,6,1.0,0.7273,0.8421,103,0,0.0
seed43,google_play,0.05,3,3,36,162,0,0.0769,1.0,0.1429,103,14,0.1359
seed43,google_play,0.1,3,3,24,174,0,0.1111,1.0,0.2,103,8,0.0777
seed43,google_play,0.15,3,3,23,175,0,0.1154,1.0,0.2069,103,8,0.0777
seed43,google_play,0.2,3,3,21,177,0,0.125,1.0,0.2222,103,8,0.0777
seed43,google_play,0.25,3,3,21,177,0,0.125,1.0,0.2222,103,8,0.0777
seed43,google_play,0.3,3,3,18,180,0,0.1429,1.0,0.25,103,5,0.0485
seed43,google_play,0.35,3,3,16,182,0,0.1579,1.0,0.2727,103,5,0.0485
seed43,google_play,0.4,3,3,16,182,0,0.1579,1.0,0.2727,103,5,0.0485
seed43,google_play,0.45,3,3,15,183,0,0.1667,1.0,0.2857,103,4,0.0388
seed43,google_play,0.5,3,3,14,184,0,0.1765,1.0,0.3,103,3,0.0291
seed43,google_play,0.55,3,3,14,184,0,0.1765,1.0,0.3,103,3,0.0291
seed43,google_play,0.6,3,3,4,194,0,0.4286,1.0,0.6,103,3,0.0291
seed43,google_play,0.65,3,3,2,196,0,0.6,1.0,0.75,103,1,0.0097
seed43,google_play,0.7,3,3,1,197,0,0.75,1.0,0.8571,103,0,0.0
seed43,google_play,0.75,3,3,1,197,0,0.75,1.0,0.8571,103,0,0.0
seed43,google_play,0.8,3,3,1,197,0,0.75,1.0,0.8571,103,0,0.0
seed43,google_play,0.85,3,3,1,197,0,0.75,1.0,0.8571,103,0,0.0
seed43,google_play,0.9,3,2,0,198,1,1.0,0.6667,0.8,103,0,0.0
seed43,google_play,0.95,3,2,0,198,1,1.0,0.6667,0.8,103,0,0.0
seed43,next,0.05,2,1,82,117,1,0.012,0.5,0.0235,103,47,0.4563
seed43,next,0.1,2,1,58,141,1,0.0169,0.5,0.0328,103,28,0.2718
seed43,next,0.15,2,1,53,146,1,0.0185,0.5,0.0357,103,26,0.2524
seed43,next,0.2,2,1,34,165,1,0.0286,0.5,0.0541,103,13,0.1262
seed43,next,0.25,2,1,27,172,1,0.0357,0.5,0.0667,103,9,0.0874
seed43,next,0.3,2,1,24,175,1,0.04,0.5,0.0741,103,9,0.0874
seed43,next,0.35,2,1,18,181,1,0.0526,0.5,0.0952,103,4,0.0388
