family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
got,0.75,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.8,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.85,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.9,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
got,0.95,32.0,32.0,0.0,169.0,0.0,1.0,1.0,1.0,103.0,0.0,0.0
arrow,0.05,7.0,7.0,62.0,132.0,0.0,0.1033,1.0,0.187,103.0,31.3333,0.3042
arrow,0.1,7.0,7.0,43.0,151.0,0.0,0.1405,1.0,0.2463,103.0,20.6667,0.2006
arrow,0.15,7.0,7.0,32.3333,161.6667,0.0,0.1829,1.0,0.3081,103.0,15.3333,0.1489
arrow,0.2,7.0,7.0,19.0,175.0,0.0,0.271,1.0,0.426,103.0,10.3333,0.1003
arrow,0.25,7.0,6.6667,14.6667,179.3333,0.3333,0.3147,0.9524,0.4728,103.0,8.3333,0.0809
arrow,0.3,7.0,6.6667,12.6667,181.3333,0.3333,0.3447,0.9524,0.5062,103.0,8.0,0.0777
arrow,0.35,7.0,6.6667,11.6667,182.3333,0.3333,0.3678,0.9524,0.5296,103.0,7.3333,0.0712
arrow,0.4,7.0,6.6667,10.3333,183.6667,0.3333,0.396,0.9524,0.5583,103.0,7.0,0.068
arrow,0.45,7.0,6.6667,9.0,185.0,0.3333,0.4264,0.9524,0.5889,103.0,6.0,0.0583
arrow,0.5,7.0,6.6667,6.6667,187.3333,0.3333,0.504,0.9524,0.6583,103.0,4.6667,0.0453
arrow,0.55,7.0,6.3333,4.0,190.0,0.6667,0.6167,0.9048,0.7309,103.0,3.6667,0.0356
arrow,0.6,7.0,6.3333,4.0,190.0,0.6667,0.6167,0.9048,0.7309,103.0,3.6667,0.0356
arrow,0.65,7.0,6.3333,2.3333,191.6667,0.6667,0.7315,0.9048,0.8083,103.0,2.0,0.0194
arrow,0.7,7.0,6.3333,1.3333,192.6667,0.6667,0.8333,0.9048,0.8667,103.0,1.3333,0.0129
arrow,0.75,7.0,5.6667,0.6667,193.3333,1.3333,0.9167,0.8095,0.8521,103.0,0.6667,0.0065
arrow,0.8,7.0,5.3333,0.6667,193.3333,1.6667,0.9048,0.7619,0.8236,103.0,0.6667,0.0065
arrow,0.85,7.0,5.0,0.0,194.0,2.0,1.0,0.7143,0.8333,103.0,0.0,0.0
arrow,0.9,7.0,5.0,0.0,194.0,2.0,1.0,0.7143,0.8333,103.0,0.0,0.0
arrow,0.95,7.0,4.6667,0.0,194.0,2.3333,1.0,0.6667,0.798,103.0,0.0,0.0
