seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed43,play_triangle,0.25,16,16,3,183,0,0.8421,1.0,0.9143,103,2,0.0194
seed43,play_triangle,0.3,16,16,1,185,0,0.9412,1.0,0.9697,103,0,0.0
seed43,play_triangle,0.35,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.4,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.45,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.5,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.55,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.6,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.65,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.7,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.75,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.8,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.85,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.9,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,play_triangle,0.95,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed43,google_play,0.05,1,1,78,123,0,0.0127,1.0,0.025,103,37,0.3592
seed43,google_play,0.1,1,1,57,144,0,0.0172,1.0,0.0339,103,23,0.2233
seed43,google_play,0.15,1,1,25,176,0,0.0385,1.0,0.0741,103,6,0.0583
seed43,google_play,0.2,1,1,9,192,0,0.1,1.0,0.1818,103,4,0.0388
seed43,google_play,0.25,1,1,6,195,0,0.1429,1.0,0.25,103,4,0.0388
seed43,google_play,0.3,1,1,6,195,0,0.1429,1.0,0.25,103,4,0.0388
seed43,google_play,0.35,1,1,6,195,0,0.1429,1.0,0.25,103,4,0.0388
seed43,google_play,0.4,1,1,2,199,0,0.3333,1.0,0.5,103,2,0.0194
seed43,google_play,0.45,1,1,2,199,0,0.3333,1.0,0.5,103,2,0.0194
seed43,google_play,0.5,1,1,2,199,0,0.3333,1.0,0.5,103,2,0.0194
seed43,google_play,0.55,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.6,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.65,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.7,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.75,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.8,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.85,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.9,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed43,google_play,0.95,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.05,1,1,121,80,0,0.0082,1.0,0.0163,103,50,0.4854
seed43,next,0.1,1,1,75,126,0,0.0132,1.0,0.026,103,27,0.2621
seed43,next,0.15,1,1,54,147,0,0.0182,1.0,0.0357,103,13,0.1262
seed43,next,0.2,1,1,34,167,0,0.0286,1.0,0.0556,103,6,0.0583
seed43,next,0.25,1,1,30,171,0,0.0323,1.0,0.0625,103,6,0.0583
seed43,next,0.3,1,1,24,177,0,0.04,1.0,0.0769,103,6,0.0583
seed43,next,0.35,1,1,20,181,0,0.0476,1.0,0.0909,103,4,0.0388
seed43,next,0.4,1,1,15,186,0,0.0625,1.0,0.1176,103,4,0.0388
seed43,next,0.45,1,1,12,189,0,0.0769,1.0,0.1429,103,4,0.0388
seed43,next,0.5,1,0,6,195,1,0.0,0.0,0.0,103,4,0.0388
seed43,next,0.55,1,0,6,195,1,0.0,0.0,0.0,103,4,0.0388
seed43,next,0.6,1,0,2,199,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.65,1,0,2,199,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.7,1,0,1,200,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.75,1,0,1,200,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.8,1,0,1,200,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.85,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.9,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed43,next,0.95,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed43,free,0.05,18,18,66,118,0,0.2143,1.0,0.3529,103,32,0.3107
seed43,free,0.1,18,18,41,143,0,0.3051,1.0,0.4675,103,23,0.2233
seed43,free,0.15,18,17,28,156,1,0.3778,0.9444,0.5397,103,23,0.2233
seed43,free,0.2,18,17,18,166,1,0.4857,0.9444,0.6415,103,15,0.1456
seed43,free,0.25,18,17,3,181,1,0.85,0.9444,0.8947,103,0,0.0
seed43,free,0.3,18,17,3,181,1,0.85,0.9444,0.8947,103,0,0.0
seed43,free,0.35,18,17,3,181,1,0.85,0.9444,0.8947,103,0,0.0
seed43,free,0.4,18,17,3,181,1,0.85,0.9444,0.8947,103,0,0.0
seed43,free,0.45,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed43,free,0.5,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed43,free,0.55,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed43,free,0.6,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed43,free,0.65,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed43,free,0.7,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed43,free,0.75,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed43,free,0.8,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed43,free,0.85,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed43,free,0.9,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed43,free,0.95,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed43,got,0.05,27,27,41,134,0,0.3971,1.0,0.5684,103,28,0.2718
seed43,got,0.1,27,27,11,164,0,0.7105,1.0,0.8308,103,4,0.0388
seed43,got,0.15,27,27,7,168,0,0.7941,1.0,0.8852,103,2,0.0194
seed43,got,0.2,27,27,2,173,0,0.931,1.0,0.9643,103,2,0.0194
seed43,got,0.25,27,27,2,173,0,0.931,1.0,0.9643,103,2,0.0194
seed43,got,0.3,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.35,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.4,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.45,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.5,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.55,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.6,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.65,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.7,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.75,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.8,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.85,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.9,27,25,0,175,2,1.0,0.9259,0.9615,103,0,0.0
seed43,got,0.95,27,17,0,175,10,1.0,0.6296,0.7727,103,0,0.0
seed43,arrow,0.05,11,11,108,83,0,0.0924,1.0,0.1692,103,53,0.5146
seed43,arrow,0.1,11,11,80,111,0,0.1209,1.0,0.2157,103,36,0.3495
seed43,arrow,0.15,11,10,67,124,1,0.1299,0.9091,0.2273,103,32,0.3107
seed43,arrow,0.2,11,9,58,133,2,0.1343,0.8182,0.2308,103,24,0.233
seed43,arrow,0.25,11,9,40,151,2,0.1837,0.8182,0.3,103,7,0.068
seed43,arrow,0.3,11,9,22,169,2,0.2903,0.8182,0.4286,103,7,0.068
seed43,arrow,0.35,11,9,19,172,2,0.3214,0.8182,0.4615,103,7,0.068
seed43,arrow,0.4,11,9,12,179,2,0.4286,0.8182,0.5625,103,3,0.0291
seed43,arrow,0.45,11,9,11,180,2,0.45,0.8182,0.5806,103,3,0.0291
seed43,arrow,0.5,11,9,11,180,2,0.45,0.8182,0.5806,103,3,0.0291
seed43,arrow,0.55,11,9,10,181,2,0.4737,0.8182,0.6,103,2,0.0194
seed43,arrow,0.6,11,9,5,186,2,0.6429,0.8182,0.72,103,0,0.0
seed43,arrow,0.65,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed43,arrow,0.7,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed43,arrow,0.75,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed43,arrow,0.8,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed43,arrow,0.85,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed43,arrow,0.9,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed43,arrow,0.95,11,6,0,191,5,1.0,0.5455,0.7059,103,0,0.0
seed44,x_mark,0.05,25,25,115,62,0,0.1786,1.0,0.303,103,59,0.5728
seed44,x_mark,0.1,25,25,77,100,0,0.2451,1.0,0.3937,103,41,0.3981
seed44,x_mark,0.15,25,25,42,135,0,0.3731,1.0,0.5435,103,31,0.301
seed44,x_mark,0.2,25,20,40,137,5,0.3333,0.8,0.4706,103,31,0.301
seed44,x_mark,0.25,25,19,35,142,6,0.3519,0.76,0.481,103,27,0.2621
seed44,x_mark,0.3,25,19,14,163,6,0.5758,0.76,0.6552,103,8,0.0777
seed44,x_mark,0.35,25,19,11,166,6,0.6333,0.76,0.6909,103,6,0.0583
seed44,x_mark,0.4,25,19,7,170,6,0.7308,0.76,0.7451,103,2,0.0194
seed44,x_mark,0.45,25,19,5,172,6,0.7917,0.76,0.7755,103,2,0.0194
seed44,x_mark,0.5,25,19,3,174,6,0.8636,0.76,0.8085,103,0,0.0
seed44,x_mark,0.55,25,17,2,175,8,0.8947,0.68,0.7727,103,0,0.0
seed44,x_mark,0.6,25,16,2,175,9,0.8889,0.64,0.7442,103,0,0.0
seed44,x_mark,0.65,25,16,2,175,9,0.8889,0.64,0.7442,103,0,0.0
seed44,x_mark,0.7,25,16,1,176,9,0.9412,0.64,0.7619,103,0,0.0
seed44,x_mark,0.75,25,14,1,176,11,0.9333,0.56,0.7,103,0,0.0
seed44,x_mark,0.8,25,13,1,176,12,0.9286,0.52,0.6667,103,0,0.0
